date,上证综指(000001.SH),沪深300(000300.SH),创业板指(399006.SZ),中证新能源(399417.SZ),中证电子(399813.SZ),国证高端装备(399967.SZ),M2同比(%),CPI同比(%)
2016-10-28,147.16455538978857,143.8483051949674,162.44772142298257,164.51662704993305,84.62695807132695,190.8307118982213,11.5,1.9
2016-10-31,146.9854512235071,143.68258441725115,162.0221409854292,165.6546875956591,84.5666995733218,190.1937480804422,11.6,2.1
2016-11-01,148.02575345349146,144.6633861302734,163.27397612758563,166.63503538887838,85.2295034683931,191.19753885954952,11.6,2.1
2016-11-02,147.091690619123,143.55657116475692,161.01981765982524,165.19472534024698,84.6438600060641,189.8124800558479,11.6,2.1
2016-11-03,148.33389984862902,144.92320771342364,161.52889378343485,165.30026644804263,85.00885471381898,190.48605983972814,11.6,2.1
2016-11-04,148.16233341724396,144.45334968720633,160.9320459143753,164.30095319724342,84.44483675581019,188.9939250005775,11.6,2.1
2016-11-07,148.54234903315512,144.5574419740411,159.81216846473714,164.14144371717646,84.26410084478006,188.1241418132945,11.6,2.1
2016-11-08,149.23235992257463,145.18302929657386,161.31261520041593,164.74634199577835,84.76911376598592,189.35289835048496,11.6,2.1
2016-11-09,148.30706740868317,144.4051149494095,159.3277734558737,162.23677941243017,83.88351044080403,187.5036038494673,11.6,2.1
2016-11-10,150.34140250224354,146.0225721346197,160.78891045256464,163.54293380323307,84.83085002877682,189.39700861245166,11.6,2.1
2016-11-11,151.51529804630442,147.1685347578659,161.0729308186103,164.58976051617987,85.19657042459613,190.58517960216926,11.6,2.1
2016-11-14,152.1945001083253,147.72956505186525,162.16662678178523,164.27047537418517,85.71107006795343,191.70210345037043,11.6,2.1
2016-11-15,152.0340269471652,147.71328582785884,163.48800415302892,164.5921561529268,85.96769975619519,191.7802802490228,11.6,2.1
2016-11-16,151.9425785785159,147.70131327686997,163.7255880144306,165.96552146357433,85.92116335977212,191.52431069160545,11.6,2.1
2016-11-17,152.10357321819086,148.0003255844801,162.2683519842041,164.81095764248047,85.53577022024237,192.21419655758586,11.6,2.1
2016-11-18,151.36416409127392,147.17861237272706,161.8871075308908,164.12394225983076,85.2565650360324,191.2365673729499,11.6,2.1
2016-11-21,152.56318541832294,148.19739894176428,161.4851579478816,163.77331420373028,85.44664253160107,191.35582591674657,11.6,2.1
2016-11-22,153.99507060582053,149.3710965392437,163.3642985049546,165.15479806113132,86.19860050397057,192.17852165603406,11.6,2.1
2016-11-23,153.6530281072179,149.64521627681228,162.4683515340926,164.4164095793528,85.86496871492783,192.43733151736393,11.6,2.1
2016-11-24,153.68142498270822,150.24862423330453,161.03684687881426,163.57194762605707,85.07687147694938,190.2738241184578,11.6,2.1
2016-11-25,154.63914397879572,151.6507908343662,162.60488536034802,163.7860909330473,85.69932711563798,191.44815290416798,11.6,2.1
2016-11-28,155.35319028703597,152.2443795763784,162.4936327975256,163.4710647008249,85.528275841686,191.5467764689376,11.6,2.1
2016-11-29,155.63403017085056,153.4915490155376,162.0660268581541,161.8804284463231,85.18952465320686,192.201398079715,11.6,2.1
2016-11-30,154.0748094114546,152.37013442849155,163.769248831398,161.7496666072194,85.21158557036576,191.31349512229136,11.4,2.3
2016-12-01,155.17821054173558,153.53444347879267,163.6852280152408,162.18560594969696,85.46193475826801,193.03028773476353,11.4,2.3
2016-12-02,153.7813118218705,151.98055278732184,160.7987378873116,159.50302515684766,83.79361748111297,189.8896815694219,11.4,2.3
2016-12-05,151.92608089459162,149.416015138817,160.83069580488566,159.6070357189439,83.98411719519187,190.59717389760704,11.4,2.3
2016-12-06,151.68610596348606,148.97440888759496,159.20894401587995,160.81470282126156,83.52294902740647,190.0782537948428,11.4,2.3
2016-12-07,152.7572702401219,149.68905820813117,160.16370555805202,161.27819198632892,84.37548736550691,192.21619845853627,11.4,2.3
2016-12-08,152.43129876120406,149.44771225222632,158.6426287112632,160.6484722492101,83.33006113987913,189.8548450708322,11.4,2.3
2016-12-09,153.26172959253088,150.4622352149762,157.5306282131398,159.6397095423535,82.7971422140136,188.82242881916076,11.4,2.3
2016-12-12,149.4732829964345,146.82219211379262,148.86650667702924,150.6765011991493,78.22087411370397,180.87852653245946,11.4,2.3
2016-12-13,149.57127355008822,146.64376665067456,148.91511872066306,150.59524918614898,78.62690318292063,183.37505100997615,11.4,2.3
2016-12-14,148.88358561041665,145.52011259365938,147.26748551953747,148.2792673610464,78.18474804242345,183.81959279281438,11.4,2.3
2016-12-15,147.80014288511308,143.86156974786152,148.22577293524472,149.81021233327033,79.25674764553806,186.16869523111262,11.4,2.3
2016-12-16,148.051637750683,144.1026142366551,149.89561163778328,151.2274311054799,79.63455404621234,184.90445200528023,11.4,2.3
2016-12-19,147.81948499730015,143.36841262061915,148.56755761239847,150.1548512975035,79.10866769740761,184.49822010473196,11.4,2.3
2016-12-20,147.09846983981603,142.5105664222486,148.7091176839062,150.3845662433488,78.96160371256737,183.40172591238348,11.4,2.3
2016-12-21,148.7365760763672,143.77982909398796,149.41421737235402,151.46845878040796,79.86186593665087,186.5429480472483,11.4,2.3
2016-12-22,148.83745846542146,143.65648597876466,149.00746659985012,151.57466534285555,79.74592737261074,186.49490242443895,11.4,2.3
2016-12-23,147.44349898809463,142.44747366254117,147.3770876734711,148.9584303788034,79.35135098048374,185.82707168944185,11.4,2.3
2016-12-26,148.03205860280735,143.08494740260244,148.08743866292875,149.89392652848278,79.7371927271806,186.4846704862481,11.4,2.3
2016-12-27,147.65730517918237,142.8258579538652,147.6830884851722,149.0802751255713,79.52890705835878,185.4718112669381,11.4,2.3
2016-12-28,147.06812927167937,142.2015626332377,146.8230003983487,148.54744558577312,79.13871118327529,184.5866630621043,11.4,2.3
2016-12-29,146.7770968532564,142.02395543799292,146.97941414985561,147.6067588898087,78.89867996021647,183.6733342515842,11.4,2.3
2016-12-30,147.13454667161596,142.55436528683734,147.19089154337988,147.3769773984982,78.73592791885594,183.2979350477248,11.4,2.3
2017-01-03,148.66503870555755,143.9387883950666,147.28061377206205,148.22217135191107,79.87422902240317,188.34582240058722,11.3,2.1
2017-01-04,149.74938216647772,145.06218405170074,149.40438993760705,152.21410071789248,80.72331044645121,190.00346482856799,11.3,2.1
2017-01-05,150.06307519672777,145.03966015181885,148.83469879662687,151.7682461011012,81.09354330259848,191.8894437367449,11.3,2.1
2017-01-06,149.5373300394854,144.1730714072226,147.41377176195402,150.40020442766908,80.4061583736354,191.03582974944587,11.3,2.1
2017-01-09,150.33922177390872,144.87221670489555,147.15788336560382,151.84384174956014,81.57200923497436,197.0719546509549,11.3,2.1
2017-01-10,149.88577250167938,144.62979408073633,146.41204858503693,150.93729287723957,80.92531561493355,194.17101196093046,11.3,2.1
2017-01-11,148.7045288512729,143.6057964373478,145.35203596691082,149.60066066337845,80.30772868344087,193.94272681152788,11.3,2.1
2017-01-12,147.87656319110718,142.87921763255292,144.79674839441472,148.76884234846935,79.35653635156235,191.51813388610896,11.3,2.1
2017-01-13,147.56723161752677,142.977754311195,142.5310370644327,146.41180197134287,78.11384172136376,189.3854420736272,11.3,2.1
2017-01-16,147.12463857983386,142.95768521493312,137.347627874806,140.84321089855013,74.88014931757613,184.18207374695118,11.3,2.1
2017-01-17,147.37812454518777,143.25527632044748,140.12481592314495,141.94507071121132,76.36406266039356,187.2218149028693,11.3,2.1
2017-01-18,147.57898858767973,143.81553141330366,138.46833052888854,140.83063380562868,75.60779014262276,185.7474062977751,11.3,2.1
2017-01-19,147.02370878364187,143.3815910400529,138.34477491798594,140.01239076561887,75.26745563473031,184.22164978881656,11.3,2.1
2017-01-20,148.05908067130403,144.4840993325518,141.0910553089528,142.2793951283396,76.7843284100016,187.11384913366453,11.3,2.1
2017-01-23,148.7055244011649,144.8799687163272,141.58437752953296,143.26766183191683,77.5928636627403,190.05032984312456,11.3,2.1
2017-01-24,148.9794428428733,144.8959034064922,139.62579229003987,142.90978032011031,76.8745512279038,189.00768165326224,11.3,2.1
2017-01-25,149.311387621143,145.38914666719495,140.3374936140429,143.66733389586432,77.18094992303749,189.62443824862754,11.3,2.1
2017-01-26,149.76701762170717,145.9084022329238,141.50245723377967,145.02625884056505,77.65413812403565,190.9681757634814,11.3,2.1
2017-02-03,148.8664716337021,144.89766914242944,140.79195620715032,144.20515434555196,77.73651031651346,191.51527647193188,10.7032,2.5
2017-02-06,149.66357524721636,145.27290956245062,142.56884643170343,145.37781853317824,78.79325727594644,193.349377058044,10.7032,2.5
2017-02-07,149.4788770386847,144.9490477515291,141.72016116992984,145.04156429755938,78.29381236134411,191.6934969873102,10.7032,2.5
2017-02-08,150.13755181007562,145.7071514028126,142.80748055330707,145.98012153863763,79.31870821191252,195.09464115069952,10.7032,2.5
2017-02-09,150.90540521962066,146.2671911620179,143.59172484983156,147.41397667714537,79.5902342969679,195.5766886333946,10.7032,2.5
2017-02-10,151.54634972150674,147.0077235873897,142.88677519855543,147.0226893418121,78.82609795944433,193.79706712955635,10.7032,2.5
2017-02-13,152.50112947505602,147.98912823463445,143.56164239690386,147.7341934556528,79.16988938138918,193.98320969741354,10.7032,2.5
2017-02-14,152.55275584802598,147.96884380472167,143.24011273793082,147.98127676791339,79.07372911568707,193.13739799074165,10.7032,2.5
2017-02-15,152.318469773446,147.36199050981534,141.9619460721394,145.51064328170293,77.9239225577364,190.35271954822056,10.7032,2.5
2017-02-16,153.10694528789642,148.18973306379303,142.35751907535092,147.1693555470969,78.25565436348316,191.29109778601733,10.7032,2.5
2017-02-17,151.80125790099208,147.3503194259377,141.2501697295505,147.1126588107527,78.30997541368838,192.46193607776274,10.7032,2.5
2017-02-20,153.59727731326683,149.501545664946,142.15736948829075,149.20258569059553,78.79862736762327,193.27075539251376,10.7032,2.5
2017-02-21,154.23087370880734,149.9937983908547,144.1164798578848,151.55663152178832,79.55033464775234,194.0443960033844,10.7032,2.5
2017-02-22,154.60501083964203,150.29242309789325,144.03365933910126,152.36356183271536,79.61116050188059,193.23708239191234,10.7032,2.5
2017-02-23,154.13838238312835,149.58470752091534,144.48212044534034,154.36252106163974,79.40790187219604,191.6966110554552,10.7032,2.5
2017-02-24,154.23594627254266,149.60744675444815,145.41932763842243,153.68588677156006,80.17065280523298,194.0204587433024,10.7032,2.5
2017-02-27,153.06152924996692,148.41755606642266,144.54363568574115,152.63094151185973,79.30647706944465,191.6827517411833,10.7032,2.5
2017-02-28,153.6812827612951,148.70123661809026,144.5728179156386,154.29005305004483,79.58873014352527,192.56114139152646,10.45,0.8
2017-03-01,153.92784728454285,148.9436161755193,144.93350727642775,155.20172592318525,79.81918228413353,194.04641501459935,10.45,0.8
2017-03-02,153.12638221435896,147.93835255975725,144.0660673681905,155.8857467599013,79.14604722989033,192.21412811652777,10.45,0.8
2017-03-03,152.57096018890795,147.6268509003961,144.65751389906848,158.76190831099626,79.7127700252302,193.70694736625975,10.45,0.8
2017-03-06,153.30833080890324,148.42879648299854,147.24422975792254,160.38661584367674,81.02453696483474,196.26298134382307,10.45,0.8
2017-03-07,153.71318776497625,148.75063415760184,148.37573508836817,159.6290622679227,81.23993437668804,195.39843389748728,10.45,0.8
2017-03-08,153.6306519382171,148.52556742570343,147.38361429044048,158.37627734020438,80.97624572272858,195.73158785821408,10.45,0.8
2017-03-09,152.49672061124866,147.5872725753646,146.58204070058358,157.10712222804864,80.33680898333213,193.29395691122085,10.45,0.8
2017-03-10,152.30775576032278,147.62809983557122,146.28684256524556,158.54736573121488,80.07589113834595,192.19448553284357,10.45,0.8
2017-03-13,153.45804254980237,148.92897348725955,147.85255547061783,161.2646832568948,80.84410452335884,193.9168560915536,10.45,0.8
2017-03-14,153.5672685950942,148.86846473136265,146.88811653087052,159.8870590364749,80.4681321343383,193.42390937035083,10.45,0.8
2017-03-15,153.68256275401336,149.1678215728142,146.87288775794204,159.98827468903306,80.00275497577917,192.01900265979063,10.45,0.8
2017-03-16,154.97085172137685,149.93712257394344,147.54107830214937,161.57638221585754,80.93419539797657,193.9470557084548,10.45,0.8
2017-03-17,153.4780957690552,148.3995541732092,146.260811115954,159.40673386871381,80.16497924400193,191.87248746459244,10.45,0.8
2017-03-20,154.1115025360448,148.56355228171842,146.57251334018005,159.28974694090496,80.13992321428618,191.85477834080052,10.45,0.8
2017-03-21,154.6236418447634,149.28423094447925,147.11617303186867,159.0788643617092,80.09462708473689,191.63650269614993,10.45,0.8
2017-03-22,153.84659145050193,148.58237244280522,146.1797160246451,158.92494470071844,79.32050264058095,189.8509097099896,10.45,0.8
2017-03-23,154.0044572190878,149.09607240034143,146.16388710302977,159.4549127855133,79.59945713255048,190.74563966296202,10.45,0.8
2017-03-24,154.99502936161073,150.28566162125568,147.42179875064048,158.8846846942768,79.88512753769818,191.4011167869661,10.45,0.8
2017-03-27,154.8769855887042,149.78776715369398,146.10079647232604,159.2051011091798,79.84634940640035,192.1175920040312,10.45,0.8
2017-03-28,154.21295381075163,149.43332796434765,145.86336264809609,159.33892403968238,79.49180460677339,191.41138294568606,10.45,0.8
2017-03-29,153.66141917059315,149.23453193785642,144.72555575643867,158.13957512051385,78.76816166324538,190.7918031566727,10.45,0.8
2017-03-30,152.18814755187168,148.0099294653093,142.06277105152802,154.9918415259674,77.01935898258006,186.97053355793406,10.45,0.8
2017-03-31,152.77016498157997,148.84060055693894,143.08579950682784,156.609694875733,77.71942366117808,190.35302753298217,10.1178,0.9
2017-04-05,155.0357995000443,150.9012143956575,145.77311528931293,162.75117585836995,79.18871768807921,193.1441223247032,10.1178,0.9
2017-04-06,155.54305587357845,151.33851397386192,145.8536852505208,163.04424208707871,79.3757868767626,193.081224992279,10.1178,0.9
2017-04-07,155.8090573232887,151.48562992414227,145.98976896526113,162.5056230918088,79.76879314380471,195.07549476468682,10.1178,0.9
2017-04-10,154.99256419044963,150.95487554145646,143.46936953630262,160.78528972564635,79.09200326058244,195.16753087761117,10.1178,0.9
2017-04-11,155.92046409691534,151.47981591556854,143.8581158482014,161.48534801947386,81.20273956480355,203.58211943135748,10.1178,0.9
2017-04-12,155.2029096604843,151.1400624812121,142.34821677070494,160.4452423985115,79.79972064967818,201.0148268997313,10.1178,0.9
2017-04-13,155.30388686381397,151.36086560682313,143.3212078292397,162.3419877928999,79.55416100300118,199.50968825953535,10.1178,0.9
2017-04-14,153.88674529614525,150.15237009136175,141.59458005720919,159.09024363625716,78.80084401480192,197.71141656735585,10.1178,0.9
2017-04-17,152.75371470479337,149.86972314121837,140.15579859910292,158.81927050199238,76.95164568900388,192.33749312381244,10.1178,0.9
2017-04-18,151.54701342143474,149.12901844892588,138.64957543231336,156.6196766955119,75.79633709609192,190.54322523353372,10.1178,0.9
2017-04-19,150.313195255304,148.4026119110517,138.43794800161743,154.21738540205442,74.84730863407826,187.23086623280741,10.1178,0.9
2017-04-20,150.38018154089315,149.07755370636585,138.81364107957748,152.15214688979805,74.71229107110766,186.9709442042829,10.1178,0.9
2017-04-21,150.43000644263,149.30318030575654,137.9596294982082,150.81132231162974,73.95257483361293,184.552288540657,10.1178,0.9
2017-04-24,148.36210709556852,147.77310551607292,135.7769637427673,145.09220539657107,71.91287679373598,179.3192339050158,10.1178,0.9
2017-04-25,148.60084944109354,148.19149879973023,136.44905525343904,145.28884724621557,72.49689735366633,181.7864313891225,10.1178,0.9
2017-04-26,148.89856626593414,148.3727666670399,136.56983517666504,147.18585882246472,72.24133640602854,179.64850383569356,10.1178,0.9
2017-04-27,149.43616320760484,148.43896023132,138.25340228041497,148.44010775041724,72.46838440989818,178.67462179899033,10.1178,0.9
2017-04-28,149.55330624489483,148.13891432218566,138.83944747311145,148.54198885762733,72.81707092769587,179.55689547938255,10.1178,0.9
2017-05-02,149.0343877154832,147.57146708539014,138.84807461048473,149.38392208324572,72.3727123343485,178.0780382055097,9.8426,1.2
2017-05-03,148.63777960137233,146.9922626312566,138.06818139193985,149.09524785523968,72.33085992452317,178.70281951494113,9.8426,1.2
2017-05-04,148.259612863832,146.61577327606034,137.8919627337673,148.16653934300993,71.64099446181257,175.54284453014785,9.8426,1.2
2017-05-05,147.1061497961256,145.67536815594292,136.39811763364372,145.70928149530323,70.27205649705886,170.55239633532355,9.8426,1.2
2017-05-08,145.94823045747412,144.6530931817614,134.18634466689124,143.5955313389214,68.7635621203497,164.2052068246001,9.8426,1.2
2017-05-09,146.03896771905772,144.3825910495276,135.22032583572582,144.59331404402116,69.41508486460113,165.7314595312301,9.8426,1.2
2017-05-10,144.72379890461067,143.74386837429122,132.8818464774648,141.10886039559946,67.5729850875061,160.324752820841,9.8426,1.2
2017-05-11,145.13695210978355,144.5597675774706,132.9639168103898,141.11464985107125,66.9910360371415,160.02734220272413,9.8426,1.2
2017-05-12,146.18052543227012,145.79720393561007,133.13008297805783,140.7125821503768,66.57579732667071,158.83804193554732,9.8426,1.2
2017-05-15,146.49891176915378,146.39217081298787,133.43075747016323,141.01662838084235,67.27541339810166,159.32780614754694,9.8426,1.2
2017-05-16,147.57671304506948,147.66070135031424,136.15430722961614,145.75187059302658,68.6105870763664,161.68125459303664,9.8426,1.2
2017-05-17,147.17270941747532,146.85608563044093,136.7318003035252,145.5292094664917,68.8227650720793,162.69835715795088,9.8426,1.2
2017-05-18,146.49464512675956,146.3456156776679,136.04665555891472,143.95055139572457,68.18538664792017,160.7429790168271,9.8426,1.2
2017-05-19,146.51796943851457,146.59264644195596,135.1143245739132,143.20743818591737,68.07328763345733,160.36309692366,9.8426,1.2
2017-05-22,145.80899569400967,146.91090957795464,134.13885790204526,141.13042112632192,66.74984371317957,157.6478348243503,9.8426,1.2
2017-05-23,145.15814310034148,147.46883906738134,131.9003033001426,138.80206184469353,64.13372504655618,151.2799076730126,9.8426,1.2
2017-05-24,145.25907289653344,147.4676762656666,133.253863644718,140.03222131424633,64.58508982830747,152.41072505601474,9.8426,1.2
2017-05-25,147.33337220718624,150.1158925709029,133.36008996228816,140.8688974481145,65.27136643368122,153.8725405064125,9.8426,1.2
2017-05-26,147.43899531001185,149.89095503919503,132.00510426458158,140.2301275277295,65.29650162936763,153.6335785519412,9.8426,1.2
2017-05-31,147.77648672339404,150.42713582988299,132.31245541082802,140.12085987388306,65.14479324091498,153.53083141341907,9.1289,1.5
2017-06-01,147.0864758339745,150.6361386714258,129.66872542672448,136.39131927715653,63.05878310819851,149.28923105615678,9.1289,1.5
2017-06-02,147.2247624546847,150.15245622482212,130.97697454544362,137.43768017184703,64.13157437101977,151.84293803774355,9.1289,1.5
2017-06-05,146.5665617546709,149.38789256401225,132.12618426215096,138.9343542294967,64.71876156977675,153.11558240346176,9.1289,1.5
2017-06-06,147.06291448653093,150.42700662969244,132.51230492354483,138.81929712017845,65.37455927644415,154.58761268178588,9.1289,1.5
2017-06-07,148.87381974004768,152.19231189959595,135.0223517876554,142.18789511369957,66.6251045320671,156.68601552414302,9.1289,1.5
2017-06-08,149.3483177814218,153.35972175446966,134.639606962625,142.21018784453915,66.48813420848676,156.1752570175611,9.1289,1.5
2017-06-09,149.73070375421864,154.01394845256934,134.74350770403368,142.67294500948938,66.5918152414021,156.39252315660426,9.1289,1.5
2017-06-12,148.85258134235207,153.93724660612634,133.19932513280165,141.77471432031794,65.09138259937242,153.7037819673211,9.1289,1.5
2017-06-13,149.509928713887,154.2765263064508,134.70577335534878,147.30976647865356,66.19584025046002,155.0271753776449,9.1289,1.5
2017-06-14,148.41629345397502,152.25376812355674,134.33090548183313,147.82882110715684,66.54589897841593,156.0671543662401,9.1289,1.5
2017-06-15,148.5021951875118,151.9735759770334,136.25318172577258,148.45408229810772,67.77496386733155,157.58868463985885,9.1289,1.5
2017-06-16,148.06036066402228,151.54153053991038,135.78761638195863,148.75952598334234,67.78133672797016,158.4951009035075,9.1289,1.5
2017-06-19,149.0657712406495,153.04473168996432,136.2637593463781,149.43589409156124,68.46263907152039,161.5795854011801,9.1289,1.5
2017-06-20,148.85907612021882,152.7359001678741,136.60704439524892,152.21170508114554,68.4501968197974,161.4090302843127,9.1289,1.5
2017-06-21,149.62697693690157,154.52148986769038,136.88573844169895,152.18069489436573,68.33549852263104,161.28321850919977,9.1289,1.5
2017-06-22,149.2117378176693,154.62433321935006,134.91199944786322,149.72197304642478,66.85506848252291,158.260399404905,9.1289,1.5
2017-06-23,149.70572019264364,156.02572461926854,135.59076761267605,151.26509583877896,67.01838788000654,158.73810088040867,9.1289,1.5
2017-06-26,151.0127823865417,157.9727284237835,136.62962498959118,153.84399879685796,67.85843118907023,160.23131366622493,9.1289,1.5
2017-06-27,151.28551564980725,158.25795937773742,136.52887502878838,153.07213794608754,68.08487225383143,161.19961775669034,9.1289,1.5
2017-06-28,150.43237679951568,157.02849036468047,135.64853192378413,152.31025891509597,67.51467935011071,159.27702288241227,9.1289,1.5
2017-06-29,151.13694168021325,158.00442553719284,136.05010641386403,152.30746400555788,68.09439855896822,160.32591631882923,9.1289,1.5
2017-06-30,151.34382642919482,157.91700007493608,136.38881532899777,153.8292922490504,67.9365943907743,159.7479658034253,9.1013,1.5
2017-07-03,151.50904030412624,157.22999959517273,137.73307336892717,154.70829129878118,68.56729648474064,160.25795434810323,9.1013,1.5
2017-07-04,150.88762754297812,155.9008741684891,137.24687791400322,154.48995562748382,68.61054749338106,160.9885626436728,9.1013,1.5
2017-07-05,152.04104320354682,157.6104510895452,137.78146035680342,157.22910006574693,69.21375260686945,161.8081443148152,9.1013,1.5
2017-07-06,152.29277510480532,157.6284099160285,137.95880429376376,159.20942656441736,69.13452066456138,161.81418423819542,9.1013,1.5
2017-07-07,152.55413065501966,157.448907784656,137.6920382024647,160.87492646726096,69.39872389733017,162.85406056520338,9.1013,1.5
2017-07-10,152.30168764669546,157.352352175602,135.27703988663194,159.06256072273698,68.68407948580119,162.67363282570028,9.1013,1.5
2017-07-11,151.84686356747244,158.08974072967098,133.82655552913235,156.40799557073385,67.60994240147862,160.91148090195048,9.1013,1.5
2017-07-12,151.58640875287463,157.57358596851478,134.03915820144442,158.97385561763508,67.25889409888937,160.1336996070628,9.1013,1.5
2017-07-13,152.56389652538866,158.78363188626247,133.44778668915225,158.51136463454563,67.1521123987896,161.05118621186446,9.1013,1.5
2017-07-14,152.76556648922173,159.4801501133947,130.94996785453597,159.58747135217723,66.67493951060125,160.18716918372917,9.1013,1.5
2017-07-17,150.58711369701246,157.77746386916672,124.263261222968,153.94501481302055,62.056159284044064,150.22302374305858,9.1013,1.5
2017-07-18,151.11342773990737,157.9334946325934,125.0925916895911,155.34366740044132,62.435232340249016,151.11801034999903,9.1013,1.5
2017-07-19,153.17132418091134,160.62800767276863,126.38913790891695,158.53052972852112,62.88744155902073,152.48164710250504,9.1013,1.5
2017-07-20,153.82976191661365,161.409108957966,126.67713426001292,161.26474980235997,63.16779464980537,153.31974207987244,9.1013,1.5
2017-07-21,153.50345858773187,160.57852399979674,126.7922877892998,162.9136798843706,63.27374510721315,154.071207787908,9.1013,1.5
2017-07-24,154.1015944442627,161.21896934424012,126.51419389153664,162.02449937846535,64.04936051048328,157.26415425245682,9.1013,1.5
2017-07-25,153.7740111226626,160.18924382573823,126.63842466971194,161.145633419665,63.810173724444894,155.7813102869477,9.1013,1.5
2017-07-26,153.96297597358853,159.57894519241785,126.129498583274,161.05706140549344,63.76921852895377,156.2585668955735,9.1013,1.5
2017-07-27,154.0628154056131,159.8721004247241,130.69670510869068,160.22870345477438,65.53633493749979,158.07160474604518,9.1013,1.5
2017-07-28,154.22679669496398,160.28967544050806,130.08777924730853,163.7823643869965,64.90042108379797,156.63482161265955,9.1013,1.5
2017-07-31,155.16488913603808,160.9779679221767,130.25477061942098,165.79423343616827,64.73632322093611,155.19027041917585,8.89,1.4
2017-08-01,156.0945431065992,162.37806732018993,130.61290934829105,166.2844738782431,64.79134357054889,154.51485983699052,8.89,1.4
2017-08-02,155.73514959559338,161.96764138161515,129.39453249542575,167.13445910514983,63.631575294622756,151.56732589664205,8.89,1.4
2017-08-03,155.16019582940444,160.54527648410107,130.0165115907466,165.9914076495343,64.01838022729606,152.245645223798,8.89,1.4
2017-08-04,154.64592319948875,159.67334746496306,129.0032355516079,162.295073239939,65.11688723625527,159.70240116897327,8.89,1.4
2017-08-07,155.46966962439797,160.50087468528986,129.9647487665069,164.63773979658382,65.21464401569914,158.95897728526833,8.89,1.4
2017-08-08,155.5842052691137,160.734210229382,132.21433110053016,163.28646758038025,65.66691920611308,159.41621488439023,8.89,1.4
2017-08-09,155.28554030151886,160.68386522180657,132.26144277244686,164.60240415456647,65.37634051078412,158.2522035881936,8.89,1.4
2017-08-10,154.63018402976786,160.0325670613589,131.5577684371303,162.60564092599344,65.1357155429453,158.77762559148047,8.89,1.4
2017-08-11,152.10774504630967,157.07943830647835,130.69280414222624,158.51276208931466,64.8174947295255,158.3458309557195,8.89,1.4
2017-08-14,153.4739713480741,159.11791584588656,134.54448339576132,163.98872187455916,66.6407398112736,160.5106045142011,8.89,1.4
2017-08-15,154.13302537656674,159.6077568349054,134.9261029420039,165.27990353569365,67.01681775492168,160.86163870136514,8.89,1.4
2017-08-16,153.90494963702724,159.40809947381067,136.92294766028283,164.1508266277686,68.04966978554202,162.7912316738373,8.89,1.4
2017-08-17,154.94691111683153,160.26323246818015,137.5389252687353,165.00979549247637,69.06335045693278,164.33161745897172,8.89,1.4
2017-08-18,154.96084881531934,160.4095732173173,136.66908476575074,162.77593077142163,68.40154933082324,162.67135716051737,8.89,1.4
2017-08-21,155.8228053932256,161.11237918705515,137.22527256127708,164.43996667403104,69.03205350986289,163.13502821910376,8.89,1.4
2017-08-22,155.9801970904343,161.5992055049617,136.15235674638393,165.98927819464814,68.27696848165209,160.64577560401372,8.89,1.4
2017-08-23,155.86068369625866,161.76242841232778,135.5860414417672,164.58630015198986,68.08500419711588,160.60669575981981,8.89,1.4
2017-08-24,155.09301991526448,160.83899158389957,134.71380034403523,162.9355067969538,67.273909244659,159.561241486574,8.89,1.4
2017-08-25,157.9379222494497,163.47071333147858,135.999543886998,165.14647987798224,68.28437049990936,160.9255455393968,8.89,1.4
2017-08-28,159.41365903933226,165.49304084707092,138.24635053334464,167.54704098934474,69.32090374816566,162.65096172519375,8.89,1.4
2017-08-29,159.53573241894446,165.14101339461442,137.40336668409597,167.24113148585377,68.46484252437058,160.2202262148074,8.89,1.4
2017-08-30,159.4599284057406,165.13080657956277,137.9314975285127,168.1772930901851,68.60249895303004,160.69534404036654,8.89,1.4
2017-08-31,159.32638249880176,164.60504793757735,138.73779728927843,169.56423367573194,68.93651337759766,160.74479270486762,8.5633,1.8
2017-09-01,159.62547413063606,164.96874647391147,139.9284172653775,171.25808194674767,69.80389533519795,161.4523021433173,8.5633,1.8
2017-09-04,160.21635669509672,165.61810663150126,141.30635865035563,171.6292060061275,70.95397897404597,163.60822969503522,8.5633,1.8
2017-09-05,160.44078208503228,166.11035935740992,141.4221873469152,174.84142215644573,70.84197231988225,162.97814420359848,8.5633,1.8
2017-09-06,160.49160253666113,165.783224474995,142.74964122361317,178.265652158868,71.92881554249668,164.9448835603723,8.5633,1.8
2017-09-07,159.5485797532648,164.94002096488424,141.81378436507646,177.00934032149448,71.28429898664919,163.20974874432045,8.5633,1.8
2017-09-08,159.53653834028557,164.7728789850722,141.43058942853094,178.24854997431345,71.07475985662515,162.47871269213758,8.5633,1.8
2017-09-11,160.06636051137127,164.75802096316156,142.26337075010335,186.88934553865892,71.37586762605268,163.48459092351797,8.5633,1.8
2017-09-12,160.21185301701394,165.28726801029123,141.37132474570575,185.7169475328934,71.1149761697234,162.7784160857019,8.5633,1.8
2017-09-13,160.43272287162097,165.48847577367226,141.6674981226599,186.9353284551071,71.17986587701249,163.3841365604433,8.5633,1.8
2017-09-14,159.82965667276795,164.943638570219,140.97882750451424,184.61808226616589,70.85627497191588,162.61626210872032,8.5633,1.8
